OTU_ID,TaxonPath
167ed879737e12d9eb11b1f22e9b4e03,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Hexanauplia;o__Siphonostomatoida;f__Caligidae;g__Lepeophtheirus;s__Lepeophtheirus pollachius;
e3644749412d251a487879b66b3f1301,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;
5c649267e905cb588cba7e4027f526eb,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;
593c0468495ad49f4f072db0f584087a,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;
90f2eed60be7111f8ee0a8d825788157,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
3c267e17ce3573bffb793e74921588d0,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
5bfbbf9c3b01c93713a34b888ebbbc42,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
e2adaf573ba1ddec7428e518e24314c1,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
592caaa1998a08c1aaf68882592090f3,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Benthesicymidae;g__Gennadas;s__Gennadas valens;
3406a24ae55edfae59f6708fbc52c0db,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Benthesicymidae;g__Gennadas;s__Gennadas valens;
03347342dfeba0f2464f430d4442cbd6,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Penaeidae;g__Penaeus;s__Penaeus vannamei;
9c3f83416d28b3cd83a95ccd2946d6dc,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
3cbdb4e91831d36cafbfc264841dc13d,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
ea09288ef76a4b3075a24e4421ccb86b,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
927fc819c984a9abb161d15de6a882a3,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
a7b4a0c9ce4b8328442de5eb1d320320,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
e6d94f1c4b2fb592e50b2c5358128a37,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
215bb2c1d057d145d6474ac78e9648ed,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
57177420d1c842fc26ee82d80b526d60,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
06681836d11e8169eed328431440a58d,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
bb1e41d328a3e31524281b77cf3a9a65,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
672c49c52fa10889e90f151b01ed4bc1,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
74b72f474629306379b950fa758239f8,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
8c34efd3f6e33441e071c221672acc0b,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
f2f4c8918ee1ce1d2601b3497c1e13dd,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
82de5562a3e686eb394b24459903ac84,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
8eedfdc19d19efdc61998144def3d4a4,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
6215b7d356dcc6bdf222575cf4ce308c,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
5d8b396756d059c87b2e35c416aec395,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
29065b92743fd9effbab87fe99e2ad8c,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
455fb9fcb60afbd6017259a5891baffb,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
94012c24f606b6475e47a9ef5debc464,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
159baeb30eedc122c2cd7cf70a3bf659,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
40afd59f4515bd29ea4f8379f5e2005b,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
2a2882b977e41d06f25ad168571fa0d9,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
8c031ff3b854fca7024f9b4ee3ab9fa5,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
363949a85e4f3dac59b6d96b0b8a8585,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
640b62c65575fe763840e4c50f1b5ac5,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
95a1feb0b99cadfadb6dc239d9aefc21,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
7a01c316d3648a3ecc0a5b4fa20067b4,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
188b00415dc8e1bf5aee4ed2ee90ad84,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
9416cb1ec881409ea65d169bd17cb3d2,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
2b0d95c27dad565d4e416c340c7df907,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
bf1f6950f03dd0fb86fd6daabd8d4ee1,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
3c54514f931d2af5a4e9cb2d29d43ce0,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
aa77c84ccf058b83d7a57a6041a9f281,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
b92f1769239a9d95820701eac0b97e5e,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
ee0d4cc3da38a35359d6f95777eb0535,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
703e229d39eeadca5407e9a7e9ebb626,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
83e33eeb25a1a8ab6a1d34e9ff6be6b5,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
75baf4a68a866ec7b594fd51b75341df,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
e80a14dfa72c7025ce53f46c6f8d5bc4,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
dfad226990eb0e395b49620bf25733f3,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
eceff34ac8a283f284752a3a557db194,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
d423829b8d5af1b959aee5284cf75253,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
f426c89a6a0291205a585c65ec9302d8,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
adada79ebd4e5514a44544fa661c2ef2,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
d85473d93ac39a5e603e535d05ccb7b2,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
f38a5c84796206578fb642c34ae33e20,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
633641f74853946db4009666f47f7594,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
dd13e6967491cf8dd59e3fb0b63278d1,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
43161d44ee67866180b4f25cb5dec136,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
77c957bdc315073dddae53532c2a191b,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
478997563c38595e7db9cc2bc4e94688,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
2bff945d11f1fb6383ecc5434315f33c,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
e8a277018238d30d6350734b585e1785,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
c6985cca2f41d4961909ce2f06e08953,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
eefdbe1256b9e23c69f5bcf9e4bbc949,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
368e0fe928ad2461c9ff8f6d8fe5dc45,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
dea0831badf4c30eb538563e509149bb,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
ab43c829f88de1175746d28b9af7c13f,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
d28947e2d5e03649f947e05e0a831ed2,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
7cfd4209a34c2e3c170ee87dd1459435,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
e26edd85b20e23e95e23847e54bb5017,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
9a06b1ad26c78bb89c3318c59472d51d,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
7ebb429df1da3a01a90be93a93f603d8,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
2064df95ced911149d776671a24e41c9,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
bfe02e604d8b8ffdc324d2fab30604e0,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
7cdda7f293506af6fc9d2148e4d24872,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
57da63c60c0a0816db200e2759126f52,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
1ffe49f4932b8c78bda416ad1ea0b85e,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
88ffa3d3a6255185d83bbcff58d52c8b,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
cbfaff588a01e5bdaee88dfc28970d51,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
5556ff69d7b508c0158d8009bbc21ccf,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
3d6316759568a75792ade34c4af911d5,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
c641efcf281ceed95c07a7e904c5bc0d,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
eaf41a508ee9624998692fe138709f8f,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
f21ecc661d2ec300e7318f5e1e34cd28,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
54aec4475322d2b7044315de9d768bec,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
a643bf35b67f42c77657ad5468ec4cbb,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
8a385cba648baf56741e0d30563a7e23,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
5daf31a2dec529f8322290ae9693bc4b,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
d3ade020f8b356b79316e3148934c741,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
cc20e4a0f92e8cd7f6cee9eda5b4e260,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Galatheidae;g__Galathea;
bcd4148e576dbbf263513a7eab77b4f7,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Galatheidae;g__Galathea;s__Galathea halia;
65619ba2f8976aaf38f5aee94bcfbd70,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Porcellanidae;g__Porcellana;
2227ce439ce1f8065b25e67d086928cb,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Diogenidae;
69213ab393762a04fd1fae6e9efc2fbd,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Diogenidae;g__Calcinus;s__Calcinus tubularis;
5731a1808da1ae2cb98abd1e84f927ce,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Diogenidae;g__Calcinus;s__Calcinus tubularis;
c099fe6ebba941d757a122576acf0e2a,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Diogenidae;g__Calcinus;s__Calcinus tubularis;
b52eb84a0e6d704f880480ba46935e28,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Diogenidae;g__Clibanarius;s__Clibanarius erythropus;
d36a249a5b75b4ec8f46ab4b0e47e4c1,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Diogenidae;g__Clibanarius;s__Clibanarius erythropus;
4dc2035ec04587f79cd39b0416a148a0,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Diogenidae;g__Clibanarius;s__Clibanarius erythropus;
b901050f2d92ad910fde9104b44122a4,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Diogenidae;g__Clibanarius;s__Clibanarius erythropus;
f418c505ed86026e07ab65a56f034a23,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Diogenidae;g__Clibanarius;s__Clibanarius erythropus;
62dfadedbc7ec3b2227d3b60bf2e402d,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Diogenidae;g__Clibanarius;s__Clibanarius erythropus;
4b722ebe1763b4f84867eec6b0a6991c,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Diogenidae;g__Clibanarius;s__Clibanarius erythropus;
ba3049460f2661639fe15faea74669c2,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Diogenidae;g__Clibanarius;s__Clibanarius erythropus;
6c1dd73fbea892a374ec1c790afa32c9,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Diogenidae;g__Clibanarius;s__Clibanarius erythropus;
07fffa802b3e10ffc3c0af409582cf68,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Diogenidae;g__Clibanarius;s__Clibanarius eurysternus;
1e44732f169a32c2337408f1e77e7b72,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Diogenidae;g__Clibanarius;s__Clibanarius eurysternus;
b561cc25e97eae7c0be6962c598abe9c,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Diogenidae;g__Clibanarius;s__Clibanarius sclopetarius;
a024e888c34ccf29844591a2e74d64b2,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Diogenidae;g__Diogenes;s__Diogenes costatus;
0d852c1f29d498327ff04a2134a903c7,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Paguridae;g__Pagurus;
977b362e95c5d3e89c80335a5ca62337,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
4dd6b9107372e109c98f6bd1651d1250,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
faa90fd0e61f6739664d035d3ed7b4f9,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
dfa0bf03f6f9a0181aaaf10e937a06bf,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
2075d19ced6f9366717128b9b9648a7a,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
b1c4cdce944b9d19c69af175e056374c,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
583ae20b967ff354e791b6829560b3fb,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
e7edd7bb9fb429ea494a49e5562cd4b3,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
12c3e43a0dff25a9aab07845e27cf180,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Epialtidae;
5c68686b6230ef8806d7e8f80b0c76c6,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Epialtidae;
cc472f233828c9c3f9648ff198867ffc,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Pilumnidae;g__Pilumnus;s__Pilumnus hirtellus;
153e27a62670b06cd0d6f24964177702,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Portunidae;g__Cronius;
34d0ad47e28d7dab7a04bad1477c509c,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Portunidae;g__Cronius;
76a6619b771d6a3f42e0f39bb767a46f,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Portunidae;g__Cronius;
9d76b958a96d8467366b7e54c5952930,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Portunidae;g__Cronius;s__Cronius ruber;
e3f5e0f81de764e6dd11fc631e64dd6c,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Portunidae;g__Cronius;s__Cronius ruber;
5ee1ad717255dcc6d8384541400cb472,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Portunidae;g__Cronius;s__Cronius ruber;
6c236882a8f5e22ebe72970434b8da5c,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Portunidae;g__Cronius;s__Cronius ruber;
ff1bdc7fa0b314ed6d1dba877da9c8f4,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Portunidae;g__Cronius;s__Cronius ruber;
5d6bf73f91f910578f15441819713691,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Portunidae;g__Cronius;s__Cronius ruber;
66cc48bbcbff517929f4b8cd448f9d78,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Portunidae;g__Cronius;s__Cronius ruber;
8832b2f5c976505182d0548c8e5790a8,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Portunidae;g__Cronius;s__Cronius ruber;
edea64e9022c3cfdec1313e77c36832a,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Trapeziidae;g__Trapezia;s__Trapezia guttata;
e52cadbbe49384c1a068cd642999d7ce,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;
08fa7c9053630246a245e00f48d29138,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
4b4225ae500da864138bebc15092ccc5,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
f28f575c4232b8361701bb8fe1253497,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
424d4b7d608a6acc98faa32b735debe2,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
b03029eed0a6a80b8b502f3f752bc581,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
499887a2773b904b8c8784c66f45aa6a,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
9dc3015af1fbcc3412ac7a7ed45607e5,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
d86f3fe17751a9b4701c956d9a445d7d,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
4fc1851ff4cf2ea19a3cbd8eafcdada0,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
ecb883b26b5da4c1001fa5ebf2b9c1aa,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
79848bc348e5233e9cc1eb493448734b,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
0fd6358a33ad51e24dca67153c934bf8,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
dad1cb857367c8888e757df26c472865,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
2efb00d18b957d5743379ffd87899715,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
2c1c2d6e74ffa45ce3ed16c535a47bdd,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
8af910c27fde8849881f72ba8c1f83f7,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
77fb9df77c335f2998ac1bab7f79014e,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
17a01f5fdbe64e4768ac2372fc83117c,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
bb74f7cbdd2d526e624373962b381ef2,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
70bdb4972e58de78489b95d4db0d0266,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
b87e74cd0ebb09adf202b9df161605b4,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
5731670fe24920f97b1300a07bf6e17d,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Xanthidae;g__Platypodiella;s__Platypodiella spectabilis;
dc86a5a0b6726b547ebe38e76be1fdc8,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
651dce796507421eb07ee292248262d6,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
1187f391856015cafaefb7f613b12461,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
2745e2c78cea813ea55cc7e035f34020,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Grapsidae;
f973191f62b9d8cb6ae3cc4cb39ca755,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Plagusiidae;g__Percnon;s__Percnon gibbesi;
482765320c8de95acd86671f20673267,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Plagusiidae;g__Percnon;s__Percnon gibbesi;
11531a705d2b55c5c53cb90cf1ac4c62,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Plagusiidae;g__Percnon;s__Percnon gibbesi;
0fb85c523c57ab1d4b5516164a38e3c2,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;
7af6307b93eaf2e1066fde160c329202,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Alpheidae;g__Alpheus;s__Alpheus dolerus;
b70a3792bb7a3f28ce33f2747e6228e9,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Alpheidae;g__Alpheus;s__Alpheus dolerus;
a88e1c53d89a1b491b2c23e7bb29f5b7,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Alpheidae;g__Athanas;s__Athanas nitescens;
03262ffbb3335116b706c0d0b07278db,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Alpheidae;g__Athanas;s__Athanas nitescens;
5580697060aaebcf38dc22c32ffe6baa,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Alpheidae;g__Athanas;s__Athanas nitescens;
8bed6749a2e055eac42a43ff225a6e85,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Alpheidae;g__Synalpheus;s__Synalpheus africanus;
c9d7e39df3324e3fcc2bf1e8757a7386,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Alpheidae;g__Synalpheus;s__Synalpheus africanus;
d9ea2f1112e7c462f45b309e7a22498a,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Alpheidae;g__Synalpheus;s__Synalpheus gambarelloides;
ae246cb92449cab5b183e49898517a65,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Alpheidae;g__Synalpheus;s__Synalpheus gambarelloides;
4eccd2f7160d4d8a88f0ba96ab1b500a,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Alpheidae;g__Synalpheus;s__Synalpheus gambarelloides;
efe0c0790e59af4b704a52730c79a831,d__Eukaryota;k__Metazoa;p__Arthropoda;c__Malacostraca;o__Decapoda;f__Alpheidae;g__Synalpheus;s__Synalpheus gambarelloides;
