Record_type,Cluster_number,Size,Match_orientation,NU,NU,NU,NU,ASV_ID,OUT97_ID
S,437,125,*,*,*,*,*,4ed687f953b037e5bbac83559dc66870,*
S,438,51,*,*,*,*,*,4ee74eff50d7aa494549a46d12e687fc,*
S,439,125,*,*,*,*,*,4f0edaf72c20ec0c199d95e0bab1c37b,*
H,146,125,97.6,+,0,0,125M,4f28742664e846005afa746c8da69e2e,13592b88a02c746627b194631aa3f944
S,440,125,*,*,*,*,*,4f3a751a3a67e46d4d32ed8cf43df869,*
S,441,125,*,*,*,*,*,4f9a4a046ff48113f184503d5d024649,*
S,442,125,*,*,*,*,*,4fc1851ff4cf2ea19a3cbd8eafcdada0,*
H,5,125,97.6,+,0,0,125M,4fda65554f1db2796b4753fd790967b0,00804b6e5f04de12bea9e3b686b4201a
H,106,125,98.4,+,0,0,125M,4ff64e1858c98fcf9b87f65010f64535,0df7556f3f149c197a6c592c545cd093
S,443,125,*,*,*,*,*,501d9ee5f2b53a5d894ee9f73a7da7ce,*
S,444,125,*,*,*,*,*,50202885afaa4c32372556b636813d3b,*
S,445,125,*,*,*,*,*,50217c1295cbc44870cc8b038a625cb6,*
S,446,53,*,*,*,*,*,5038c5b7464e89b39e4458227abaae6f,*
S,447,125,*,*,*,*,*,5045f1823090d05086ee85f7c557b586,*
S,448,125,*,*,*,*,*,508c666f4d10a90de0ff819ac702da12,*
S,449,125,*,*,*,*,*,50de45a7835112b9c0bdb4a7a1e9d793,*
H,154,48,100,+,0,0,48M7I,50e11c06f6dcc8f64549f711df19d0ac,13e65a25d0a8d14f5cc13f12b3f972b4
S,450,125,*,*,*,*,*,510e611d1e937b2d4b6e375dd1aeec4b,*
S,451,125,*,*,*,*,*,511cb377e674e7aee42024561925cabb,*
S,452,125,*,*,*,*,*,513e4a9d12e596357bd69116ade007a2,*
S,453,125,*,*,*,*,*,51641db613c65bbd6bb9dcc2676cc393,*
S,454,125,*,*,*,*,*,518303e9ebba8d1ea950f2b12d2e69c0,*
S,455,125,*,*,*,*,*,519864bd1b677d64120408a26e2ed577,*
S,456,32,*,*,*,*,*,5199a9dc15007634f8f4eee7d2be09cf,*
H,410,125,99.2,+,0,0,125M,519b6fb0afde531f60d2c136506e4170,49064cc0686663c6a04625322a2416cf
S,457,50,*,*,*,*,*,51b076e3981929f2473c19c4bc18f3d1,*
S,458,107,*,*,*,*,*,51cf361a5389db7b233aaf9a527c5ecb,*
H,370,125,97.6,+,0,0,125M,52021b512d90a835cc4d9f26d1988f1d,3faf813d9b4bebebf9ac3b647de121c7
S,459,125,*,*,*,*,*,523e2956f3532a186284b358d8696d1e,*
S,460,124,*,*,*,*,*,5247e917e900695313c32d2f931881fb,*
S,461,124,*,*,*,*,*,5247ec80d7b1f95206487f5721a4fd4e,*
H,198,82,100,+,0,0,53D29M20I,526359d35edb9a65a6af7589f4d9b0d1,1cd6428fed300dc7694a032dbef19b5d
S,462,125,*,*,*,*,*,52c7791ba38e2f2325fddfa66ffb17eb,*
S,463,59,*,*,*,*,*,52d60a513676cf1537bfaa98e8331d22,*
H,97,61,100,+,0,0,54M7D,530429ab44abac76de96abf92b1cc9b7,0c293e975f86f4e24d5474afbce6681a
S,464,125,*,*,*,*,*,531e9b09c1645131bb966a509cf3e02b,*
S,465,124,*,*,*,*,*,534e33cb601e00a547cd4f89c05fd8e9,*
H,263,124,97.3,+,0,0,73M51D,5369540e0f425cc46270d599c4b12a8b,286a11538debd6702085d442d7695bca
S,466,125,*,*,*,*,*,538967dee0f02a7992c7aeebc4cb5620,*
H,4,125,98.4,+,0,0,125M,53eb706e0804f7648dbcc5bb95ef0639,005a8200523fe642da77db477a6ca1fb
S,467,125,*,*,*,*,*,53f0382cad6af5d222bcec9ccac36d0b,*
H,158,125,99.2,+,0,0,2I123M2D,540fd29a74adfdacd19eae1c20dd7c2e,14e57fd00d358b6af2c894615e2ac156
H,116,54,98.1,+,0,0,D53M7I,542f8dbf57af17d0655e4909fbda1da2,0f1d0556f5725a947334c0068288c9af
S,468,38,*,*,*,*,*,5476c03c1abe8d2a725eff2b2683cfbb,*
S,469,125,*,*,*,*,*,54aec4475322d2b7044315de9d768bec,*
H,455,125,99.2,+,0,0,125M,54ffd78c63650dcc471084e390a5d84a,519864bd1b677d64120408a26e2ed577
H,16,125,98.4,+,0,0,125M,5556ff69d7b508c0158d8009bbc21ccf,01955224fb6a90a09007cb1c79bd6ccb
H,154,50,100,+,0,0,50M5I,555bab9b3fc2192870e3cc01d5cac086,13e65a25d0a8d14f5cc13f12b3f972b4
S,470,49,*,*,*,*,*,5575b87cd2845318ce18e29d8e4135bf,*
S,471,125,*,*,*,*,*,557a0758eeda69fa89c4af4342dba782,*
H,30,125,98.4,+,0,0,125M,5580697060aaebcf38dc22c32ffe6baa,03262ffbb3335116b706c0d0b07278db
S,472,125,*,*,*,*,*,5594386b32755fefc250b0322bbca52f,*
S,473,125,*,*,*,*,*,55c8867246747c6f5ce0d75f682d0468,*
H,435,39,100,+,0,0,D38M,55de6c9d187e0920b0c74066f4b05232,4ecaea35c8af39bdb16f76fd7e12dd9d
S,474,125,*,*,*,*,*,5629b3dd6b727ecb7e79edf4b31da0dd,*
H,16,125,97.6,+,0,0,125M,5637e73c3ea7c5fe4899e56342ba5e56,01955224fb6a90a09007cb1c79bd6ccb
H,301,73,100,+,0,0,56M17D,563d3a2037ccac11ce19bc4af092d603,2f41eb769dd0525f1924833a2adf5e4c
S,475,125,*,*,*,*,*,5679f65f25a5e4db51cb582945e41f93,*
S,476,125,*,*,*,*,*,569e37b8a933aad268be481b7e9e7207,*
S,477,125,*,*,*,*,*,56b6ac863dd19f33f245480e1fff45fd,*
S,478,125,*,*,*,*,*,56cbc7f3c3fde2669992f26d98d96295,*
S,479,125,*,*,*,*,*,56fc0330f0f713c2fb65d7c8d0426b0a,*
H,112,125,98.4,+,0,0,125M,57177420d1c842fc26ee82d80b526d60,0eaeeda78b6663cf7bb51550dc0ad865
S,480,125,*,*,*,*,*,5723b7ac99c8a3efa765582fadf2eba7,*
S,481,125,*,*,*,*,*,572812d1252dd0da7a8e0560e561fa52,*
H,71,125,99.2,+,0,0,125M,5731670fe24920f97b1300a07bf6e17d,08fa7c9053630246a245e00f48d29138
S,482,125,*,*,*,*,*,5731a1808da1ae2cb98abd1e84f927ce,*
S,483,125,*,*,*,*,*,5751f59033f140963b54639c6fb461a2,*
S,484,125,*,*,*,*,*,5765f43cbcb87f89880d96cbc91479d8,*
S,485,125,*,*,*,*,*,579267088380323583c9a91b5d50ccef,*
S,486,125,*,*,*,*,*,579d87a3e37bd401e7e6b2dd08cf8f23,*
H,275,125,98.4,+,0,0,125M,57da63c60c0a0816db200e2759126f52,2a2882b977e41d06f25ad168571fa0d9
S,487,125,*,*,*,*,*,57e11d84df40958e41468c24e29fac66,*
H,434,50,100,+,0,0,49MD,580e92ab95e2480ae0e5accaf5bdad94,4e8e9233c19548f4e953a8cc5525fdf3
S,488,60,*,*,*,*,*,581535abab268db3763eb2c1173a1192,*
S,489,125,*,*,*,*,*,583ae20b967ff354e791b6829560b3fb,*
S,490,71,*,*,*,*,*,5875d769b8bda0ef7d0ee6b28ef82aa3,*
S,491,125,*,*,*,*,*,589297e4a322df8092bbd44a8643de70,*
S,492,125,*,*,*,*,*,58b933d89a3a778355377a897849a81b,*
H,154,51,100,+,0,0,51M4I,58e28a62aca37eca9453496ae4b720f2,13e65a25d0a8d14f5cc13f12b3f972b4
H,479,124,97.6,+,0,0,124MI,58e5c088c074a6ddb6aa61ea022a2539,56fc0330f0f713c2fb65d7c8d0426b0a
S,493,125,*,*,*,*,*,58e71c88fba7b67d50854f5f16f3a11d,*
H,147,124,100,+,0,0,124MI,58e7ecb8df2078cc1dbad1e6b6478749,135d6045890456f51442e7be9021589d
S,494,125,*,*,*,*,*,58f83924b6eead983795eb4e50fe9879,*
H,318,125,100,+,0,0,54M71D,592caaa1998a08c1aaf68882592090f3,3406a24ae55edfae59f6708fbc52c0db
H,238,53,100,+,0,0,53M8I,59328721cd2f97d71d1ea68ed6471864,2323f2ebdf27fbcf134aabeeaf69c520
S,495,125,*,*,*,*,*,593c0468495ad49f4f072db0f584087a,*
S,496,53,*,*,*,*,*,594adb4fcc26c105f33303911477c894,*
S,497,125,*,*,*,*,*,595925adcb84b5949f170aff1b5dfd1a,*
S,498,40,*,*,*,*,*,5996b66c1f5345573d84d92a51eccb37,*
H,392,125,100,+,0,0,I124MD,59abda9a552dd381e09e574649021e8a,44fc7de0e58c4eedf3daf0203c890d6d
H,360,48,100,+,0,0,48M77I,59c1131e70f3cdcd3acdd60521878a15,3d5d923d966bfd898858da8846d6ce7e
H,114,125,98.1,+,0,0,104M21D,59e5b90da4153f7105d8de0ebba49859,0f019be8ae6bbbfe75a500f15184ef52
S,499,92,*,*,*,*,*,59f98c2f7ac7f428a90286c9e09d9c08,*
H,361,125,99.2,+,0,0,125M,5a1d514afa68f8a418c9c1fc06d4b7b3,3d7ac5d14cafd9b22abcb8512c3af6dc
H,131,51,100,+,0,0,49M2D,5a283a53aed7717488c41aecc4d9df72,11623cca36848e23b3b061f2afcb86f8
S,500,40,*,*,*,*,*,5a5400c955e83f5fe01ff04735d77d6b,*
S,501,74,*,*,*,*,*,5a74a71351ed276c4041ed5d6e153796,*
S,502,125,*,*,*,*,*,5aa5f900b88f13ddec7b7ac2636ac3d7,*
H,80,125,100,+,0,0,69M56D,5aace9dedae30a32da43c2af7e93dc1a,0a0b3934d798e87920c517b44a76f1bc
S,503,92,*,*,*,*,*,5ab5bb8fa3287303ef874134160c6850,*
H,428,40,100,+,0,0,40M85I,5ad7042fe8a9664df5f3c8a7f4b56df6,4d85c1b54c32180e94cd8cdb4433b1a8
H,83,125,99.2,+,0,0,D124MI,5af0bc4cd6ff6eaa02b6488cf7c5e599,0a61cf69f2c707b79e98040db11fd17a
H,321,125,97.6,+,0,0,125M,5b0bd84014a2dbbd484445af481c9693,34fa3bd902e1540b9b56e171fc479200
S,504,125,*,*,*,*,*,5b213a5813b6f6cda49672be38b5d9bb,*
S,505,125,*,*,*,*,*,5b5b16d9f47983e2942df61f21de835c,*
S,506,125,*,*,*,*,*,5b6aa6a2d1eec219184646fbed052628,*
H,421,125,100,+,0,0,74M51D,5b90f6d612d6c776a701771f0d76f370,4affe02603582689e9d8b467384deb39
S,507,125,*,*,*,*,*,5bb1e1f8f6e7977fe9b05831f295f2c6,*
H,305,125,100,+,0,0,2I123M2D,5bcd30b6d2ba2dc73f9447c2b10cf466,303b17aa240f08363714486cfad1e52d
H,16,125,98.4,+,0,0,125M,5bfbbf9c3b01c93713a34b888ebbbc42,01955224fb6a90a09007cb1c79bd6ccb
S,508,125,*,*,*,*,*,5c2aa316055db802009d8a5c2171e02d,*
H,154,49,100,+,0,0,49M6I,5c33d86a1805f23f70dc9de82bdac898,13e65a25d0a8d14f5cc13f12b3f972b4
S,509,125,*,*,*,*,*,5c4b5ed3002c7f593b62d95a192cd7b6,*
H,177,125,98.4,+,0,0,125M,5c5587b34b3af4c1fb5451819b3ff4dd,18a5ae8e443f5393980c4462a07e6dba
S,510,124,*,*,*,*,*,5c649267e905cb588cba7e4027f526eb,*
H,142,125,100,+,0,0,I124MD,5c68686b6230ef8806d7e8f80b0c76c6,12c3e43a0dff25a9aab07845e27cf180
H,363,124,98.4,+,0,0,124MI,5d51e87114ceb092e9954d2448a6f664,3e34b8dfe809cb3b21fe3e2b2b8630ff
H,161,125,98.4,+,0,0,2I123M2D,5d67a25193b1bbd71f35c56c102596f5,14f114d5cdb914725fba1a30871eebb3
S,511,106,*,*,*,*,*,5d6bf73f91f910578f15441819713691,*
H,501,125,100,+,0,0,74M51D,5d77555630ac22c8a80171927dcda5eb,5a74a71351ed276c4041ed5d6e153796
H,171,49,100,+,0,0,53I49M5I,5d7d2c4ce8e78369e6c74d2279f47a7d,170b5c88309663427ff0352faed9e2c8
H,271,125,97.6,+,0,0,125M,5d85b6b304a32a7541c0e2c3d9d0f6fd,293ee1d2e99aa86b89b46f3100e4bc24
H,219,125,97.6,+,0,0,125M,5d8b396756d059c87b2e35c416aec395,1ffe49f4932b8c78bda416ad1ea0b85e
H,321,125,97.6,+,0,0,125M,5daf31a2dec529f8322290ae9693bc4b,34fa3bd902e1540b9b56e171fc479200
S,512,124,*,*,*,*,*,5dcac0f4feaf8278740df9c9e1e038ab,*
S,513,33,*,*,*,*,*,5dd6701ad7bbd0ae6e26cfb93e1347ad,*
S,514,125,*,*,*,*,*,5de8cebf6c96485530fb8130d94432d0,*
H,280,53,100,+,0,0,53M43I,5e2226e0a4d663cedae013c4c97260f4,2b2091e83fb0266b721da8313dd78835
H,16,125,97.6,+,0,0,125M,5e40da75e85a764b50a2f04b312c7584,01955224fb6a90a09007cb1c79bd6ccb
S,515,125,*,*,*,*,*,5e5b80eba1d4f819d3f97af4ff193f60,*
S,516,107,*,*,*,*,*,5ec6a7a3a8aa0d7d7dbda45d70f32d1a,*
H,511,125,98.7,+,0,0,28I78M47D,5ee1ad717255dcc6d8384541400cb472,5d6bf73f91f910578f15441819713691
S,517,38,*,*,*,*,*,5efdbb14887e84825d51147209ae87a9,*
H,402,51,100,+,0,0,25I30M21D,5f6ed73b35e634fe9310e7f3ae28a6bc,469c4c0ac72aeff2ee9c2b4528ce3397
S,518,125,*,*,*,*,*,5f8d73c93f54decf9ae07b6fc990da24,*
H,402,125,100,+,0,0,25I30M95D,5fc41c5f373e6dd48a5d23988686590e,469c4c0ac72aeff2ee9c2b4528ce3397
H,56,125,97.6,+,0,0,23I42M83D,600dc52215cd48f88d786083fde91315,06d63e81a93fb03421736d60f5e9c3b5
S,519,124,*,*,*,*,*,601bb0d7233440aefc4cc100f2b95daf,*
S,520,57,*,*,*,*,*,6051a0a9175ea29978808ebd93a5596f,*
S,521,117,*,*,*,*,*,60550bf29b6bc960a260b7eed12563ff,*
H,202,125,100,+,0,0,53M72D,605c9c09b3a9e747573a1df54fb12a2f,1d42ed935eed418368e499481cd77db4
S,522,32,*,*,*,*,*,60a8e74334d3af9f8f51560b1fcbc6d3,*
S,523,111,*,*,*,*,*,60f429c168ff60743e878feadf9a8ef8,*
H,184,125,99.2,+,0,0,125M,61195beae553c7be1f8b55c5a2bfa431,193f8bb081a41da7889592dfc4ec4682
S,524,92,*,*,*,*,*,617574d44e828324d68a26310e91acd6,*
S,525,125,*,*,*,*,*,61be7bf17b05529b921716608bb07125,*
S,526,125,*,*,*,*,*,61c37a6a640a46197087d16bd2836f90,*
S,527,125,*,*,*,*,*,61d2dbe814c85e48d9c8cb8dcff11786,*
H,212,92,98.9,+,0,0,92M2I,61e6bf8390da9d8b582cea454f34ec3b,1ed56941ad6ea5a7bb533a21126c633e
H,20,125,99.2,+,0,0,125M,61e7ef4544d5317b9e51ffc3202612cb,020711c01daf795256ea05c39a63b4d3
S,528,125,*,*,*,*,*,6215b7d356dcc6bdf222575cf4ce308c,*
H,479,125,98.4,+,0,0,125M,6222ec0f0959881dd37269ca0cd6dd17,56fc0330f0f713c2fb65d7c8d0426b0a
H,173,125,98.4,+,0,0,125M,623c9b4bc52b4111bfa4ac83e7eecf8c,17f12a45ea1f5fd9899625372fb973e1
S,529,125,*,*,*,*,*,628196aab843b355e527b6be3e3eb08b,*
H,61,60,100,+,0,0,32M28D,62b2aa8a41259b54780cb4fdb6728338,0739a908ed999a75e434a962b4c1b4a2
S,530,125,*,*,*,*,*,62cef14eb40a9f2176beba4e82bfbe55,*
S,531,125,*,*,*,*,*,62cfee31ba50bac65034afb1e87d88e7,*
S,532,125,*,*,*,*,*,62dfadedbc7ec3b2227d3b60bf2e402d,*
H,323,51,100,+,0,0,I51M73I,62eb91b5a5df8bfa0517b6267a1618bd,353252e065df4206cb848c52501b58f3
S,533,39,*,*,*,*,*,62ebef43af69b91df5fc60cc5dd6319d,*
H,321,125,98.4,+,0,0,125M,633641f74853946db4009666f47f7594,34fa3bd902e1540b9b56e171fc479200
S,534,125,*,*,*,*,*,633fe127776bbe7a6616417d59c7d540,*
S,535,125,*,*,*,*,*,6350deaf26c3986e4a71c4fa150def06,*
H,19,97,100,+,0,0,53D44M10I,638b71ae472706c534851c1905f1adce,01f4dd244d4d5066618e76ea9446270e
S,536,125,*,*,*,*,*,63bf1117411b82cedc389b8c0dbbff8b,*
S,537,45,*,*,*,*,*,6405058fe96e69bf768013a043077c77,*
H,117,125,98.4,+,0,0,125M,640b62c65575fe763840e4c50f1b5ac5,0f409a4dcc5d10972b1da4b3b2b13ce3
S,538,125,*,*,*,*,*,640be36f3ca41451602d1512d377843b,*
H,278,125,98.4,+,0,0,125M,643a613ec5ebb4c947d9583c2aa3a403,2ab90a26b409d05c76ac14dbf1eef009
S,539,71,*,*,*,*,*,646da3aa251c02e62032b620e3d8d39c,*
S,540,125,*,*,*,*,*,64b35e65813159d451056f822eb22dbb,*
S,541,125,*,*,*,*,*,64f378a93f7919b3f1c84cfc98cd8ec7,*
S,542,125,*,*,*,*,*,6504408a42285e379164ef20fad39cad,*
H,16,125,97.6,+,0,0,125M,6518b33abfa953a0792c41882862c2ed,01955224fb6a90a09007cb1c79bd6ccb
H,132,125,97.6,+,0,0,125M,651dce796507421eb07ee292248262d6,1187f391856015cafaefb7f613b12461
H,173,125,97.6,+,0,0,125M,6552661ba8b0c26aa61c6812fccb8255,17f12a45ea1f5fd9899625372fb973e1
S,543,125,*,*,*,*,*,65619ba2f8976aaf38f5aee94bcfbd70,*
H,164,124,99.2,+,0,0,124MI,65918b21fb06e8b7de67fb69c7bf53fc,159493c9c12bd7cd98f8b9487b2e6fc2
S,544,125,*,*,*,*,*,65989c63058ad7c800b54d08ef4df294,*
S,545,125,*,*,*,*,*,65c62f26cbb7e8808152a6c47b3be780,*
S,546,125,*,*,*,*,*,66039df82d8b1ed396fde9f504e60a91,*
H,409,125,100,+,0,0,D124MI,664ac4aa2a0cc993c522880d605edd51,484b4c081539bfed0fd8b755c0ca6f61
S,547,125,*,*,*,*,*,664cb14da9f69905e45ff70cffcc5cf9,*
S,548,125,*,*,*,*,*,6673ddc8ed151599779aaf518e943f25,*
H,393,125,100,+,0,0,103M22D,667e14ab5d35d6c7b3167c7a62e13723,451297fd6fa01a930f028c5235f520e8
S,549,125,*,*,*,*,*,6689e0c00d47a581c18bf8163d3fc711,*
H,100,125,97.6,+,0,0,I124MD,6695dcdb680c172023ce588f51fb2ef3,0c54f5bd4575b376044dd4006f22af9a
H,511,125,98.7,+,0,0,27I79M46D,66cc48bbcbff517929f4b8cd448f9d78,5d6bf73f91f910578f15441819713691
H,19,51,100,+,0,0,51M3I,66d6492778d40b91a3f91fca8e0242bc,01f4dd244d4d5066618e76ea9446270e
S,550,125,*,*,*,*,*,66e396041953865004741b7a8531a299,*
S,551,125,*,*,*,*,*,672c49c52fa10889e90f151b01ed4bc1,*
S,552,125,*,*,*,*,*,677c28688b6635de2fe591193744e6c9,*
S,553,125,*,*,*,*,*,681cd20001f2f6ab4b5b83a2decf3f5a,*
S,554,125,*,*,*,*,*,6832d7af81091e5add71255c4ccc8b43,*
H,34,50,100,+,0,0,49MD,684b1c2d047b69eccb02a7740a9f41bc,038d8b9bbee28e7274ff6e75aadeed55
S,555,53,*,*,*,*,*,6869584e21277a7b824e9a14e8b25efd,*
S,556,125,*,*,*,*,*,68718766d650fda4dd5dc0c6c501dc99,*
H,105,52,100,+,0,0,52M73I,68ac18ab1dde160825d81341dbb2d05b,0d852c1f29d498327ff04a2134a903c7
H,19,50,100,+,0,0,50M4I,68f1642e7ade221808114c160258a05b,01f4dd244d4d5066618e76ea9446270e
S,557,125,*,*,*,*,*,69213ab393762a04fd1fae6e9efc2fbd,*
S,558,125,*,*,*,*,*,692f31681f042ba89bfea3a191d57b91,*
S,559,125,*,*,*,*,*,6936d1b22f973a359a826121155390aa,*
S,560,125,*,*,*,*,*,69527b615c43adafaec830745a2e8e95,*
H,134,61,98.4,+,0,0,61M,695baf28355f46bb9e5055018541161a,11b243d61793800b6f802e876a8f2047
S,561,108,*,*,*,*,*,69ca4c6d4f8a8ca89787ca92ea06d900,*
S,562,125,*,*,*,*,*,69cb00437097e8c03f07f85f7d259b5a,*
H,76,125,98.4,+,0,0,124MD,6a288e9e4cc57b82d60d0099ca6e3fa5,099c45409c12f0a10be32a7b08218510
S,563,125,*,*,*,*,*,6a299c91a97b8053b276212e0b49881e,*
S,564,125,*,*,*,*,*,6a2a5061f6dc658d844864499f8a7bdc,*
S,565,125,*,*,*,*,*,6a7839253eb41cb9cac77820a41fdef1,*
H,404,125,98.4,+,0,0,125M,6a8d376d1eed116fe3034ad578022bea,46eedc5bfd172485955cf2dbc98cb3ee
H,516,53,100,+,0,0,53M54I,6a99bf14fe17ad9f4f5f2e0d38337a93,5ec6a7a3a8aa0d7d7dbda45d70f32d1a
S,566,125,*,*,*,*,*,6a9f5b99a049ab922bfeb3c607e99790,*
H,248,125,100,+,0,0,I124MD,6aa1438c86d9976191bf452de6b93758,24a8d0afcc0f3aa59e11690551fcff08
S,567,125,*,*,*,*,*,6aa4daf27d12a5bd057f03e6c5377aac,*
H,281,125,100,+,0,0,D124MI,6adf4ee2e397e309e9f8ec8ab3e19dbb,2b292d4445583d17a36428aff6e4fb7e
S,568,125,*,*,*,*,*,6aef61606ae00eea4fc3aec7df47dfdf,*
H,416,55,100,+,0,0,55M53I,6b0acc037b41670a44c817d34deca093,4a0d92a49644b0d9eca1af2fcd7e7d57
S,569,125,*,*,*,*,*,6b2d65157ae4bf67d8e99cad229c6a5a,*
S,570,125,*,*,*,*,*,6b6022a7ec8427742959585e13371ccf,*
S,571,125,*,*,*,*,*,6b770c290906a0b56ada9b43dd533999,*
H,134,55,98.2,+,0,0,55M6I,6b9c1c12be8ad84f1e32a39a1acbdebb,11b243d61793800b6f802e876a8f2047
S,572,125,*,*,*,*,*,6bfc0fcc007a7e4fd4c1f431bd94049f,*
H,532,125,99.2,+,0,0,125M,6c1dd73fbea892a374ec1c790afa32c9,62dfadedbc7ec3b2227d3b60bf2e402d
H,511,125,100,+,0,0,28I78M47D,6c236882a8f5e22ebe72970434b8da5c,5d6bf73f91f910578f15441819713691
H,16,125,97.6,+,0,0,125M,6cd96426cd886f03a2e5c48cc52b800b,01955224fb6a90a09007cb1c79bd6ccb
H,131,32,100,+,0,0,32M17I,6cdf4af8e62c8993e9c426608b85c1a5,11623cca36848e23b3b061f2afcb86f8
S,573,51,*,*,*,*,*,6cf1d312aa084cbb034d88f8c1017e01,*
S,574,125,*,*,*,*,*,6cf678bf4deb81c4cde261dbfa8bbbcd,*
S,575,125,*,*,*,*,*,6cfdb664df194260f0d2136e7d627577,*
S,576,125,*,*,*,*,*,6d38a941538f9bd54946bb3abc61abf0,*
S,577,125,*,*,*,*,*,6d8953b4a36ba02fb4956bf77553c29f,*
S,578,32,*,*,*,*,*,6dae80f0a442880c8e42071b398b0096,*
S,579,125,*,*,*,*,*,6db37aa5c801a5ef35a4647177e68bc5,*
S,580,125,*,*,*,*,*,6dcb591b19b800ace7985c2ef3a01daf,*
S,581,125,*,*,*,*,*,6e06fb3235cb514d67bdb239e7f68636,*
S,582,124,*,*,*,*,*,6e14bbad651a26f43382b4272ca55fef,*
H,458,53,98.1,+,0,0,53M54I,6e1c7dfda0ae71af0721916d7c8b1e8d,51cf361a5389db7b233aaf9a527c5ecb
H,314,74,98.6,+,0,0,74M51I,6e1d313aec9ba45cfd5f95dd5d000bbd,327be2b39f22acc01a29542b29e1b796
H,295,125,99.2,+,0,0,125M,6e2140c0ecd48c90f633f74d63b34e2f,2e8e999a26400f9fa824ceb91b31b510
H,154,53,100,+,0,0,53M2I,6e3c9e88a8683442853479254ed3df93,13e65a25d0a8d14f5cc13f12b3f972b4
S,583,125,*,*,*,*,*,6ef563949ff1822dc189d289f72a5bed,*
H,530,125,99.2,+,0,0,125M,6efcaf9b6e0e260919cc17560f6a6144,62cef14eb40a9f2176beba4e82bfbe55
S,584,125,*,*,*,*,*,6f4c139e884e58ddbe1f27b9ae219ed2,*
S,585,77,*,*,*,*,*,6f4d8a2e961a92ea3a10b18adbc81a7e,*
S,586,125,*,*,*,*,*,6f7f87d09a7e2b82b9354c1278edae32,*
S,587,48,*,*,*,*,*,6fe6272fabaafe6361368ffda7365b88,*
S,588,125,*,*,*,*,*,70214b6bb632cf62dfddf0b7532b2528,*
H,16,125,97.6,+,0,0,125M,703e229d39eeadca5407e9a7e9ebb626,01955224fb6a90a09007cb1c79bd6ccb
H,357,125,100,+,0,0,53M72D,705508b8f83381c47830218706de27a9,3c738d6e2ea6aeaff894c33cd4d268df
H,50,53,100,+,0,0,53M51I,705a7794a737f0e1751cf63a6d15f537,063645a02caab35d97ef5844ea2d362f
H,97,60,100,+,0,0,54M6D,705f76678ff87aa82d549f511f1b1be5,0c293e975f86f4e24d5474afbce6681a
H,9,92,97.8,+,0,0,92MI,706265e7ed7df4bd57b58f2de5b1dd7b,00cc2c849c8e5878219a5ccd3494dbb0
H,162,125,100,+,0,0,52M73D,7063d92396a47d12525cb366f38d029c,15175c594553539e773e8e70e514a2f9
H,24,125,100,+,0,0,53M72D,70725723e0392416d3b543c4180ef2b4,02d9370d65e0861354374d1048074826
S,589,125,*,*,*,*,*,70b7aab6816ae60d7fc536ee29c3c1f9,*
H,71,87,100,+,0,0,23D64M61I,70bdb4972e58de78489b95d4db0d0266,08fa7c9053630246a245e00f48d29138
S,590,125,*,*,*,*,*,70e068b43eed78cbfb9beeeee0e65efa,*
H,293,125,99.2,+,0,0,125M,70ec82d7181eccafb17c1fb1b10fb25d,2e0c8abdd4c13a7e6f7ac7f6c0398b3e
S,591,125,*,*,*,*,*,70f7e2e9c8a73932d16df3d93c1ce6e9,*
S,592,125,*,*,*,*,*,714000e7fbffea4d154268dedaa8edd3,*
S,593,53,*,*,*,*,*,71592b7a8323288ebaa27d22ea0757bc,*
H,307,104,100,+,0,0,104M21I,716d9e6524459ff507ab0fbf42eb32a2,30b25500ab4f563c46fdebcdf17a2b14
S,594,125,*,*,*,*,*,7177622c33f18058f04907ab1f7c9ede,*
S,595,125,*,*,*,*,*,719d702bb968b247b3261f23ec14d9e6,*
S,596,125,*,*,*,*,*,71ac6dacba203fb2b6392c0174957b2e,*
S,597,125,*,*,*,*,*,721dda14632f35af8a4fb485534d526a,*
S,598,53,*,*,*,*,*,7220118b91b6631be33bf35789f1fa4d,*
S,599,125,*,*,*,*,*,72629231aecb692c17b9bb0b6df539fe,*
S,600,125,*,*,*,*,*,72907d3c54e5243fb772576485860576,*
S,601,125,*,*,*,*,*,729b3bfc097e2076d887ec470b72332e,*
H,76,124,99.2,+,0,0,124M,733f25a60351c9bb86ad950425478edd,099c45409c12f0a10be32a7b08218510
H,174,103,100,+,0,0,49D49M5D,7382b4b65d3da72f2f8ce7cc44316c5f,18231222cec0a0ab776b5c5d12dc9c52
S,602,125,*,*,*,*,*,739d73647a824293bb70b1510a885924,*
H,458,108,97.2,+,0,0,107MD,73d0a14438208a694986cff4d50fb1a1,51cf361a5389db7b233aaf9a527c5ecb
H,134,76,98.4,+,0,0,7D61M8D,7461de69f9082cc88bae8aec54f9b053,11b243d61793800b6f802e876a8f2047
H,198,52,100,+,0,0,49M3D,749b71e35d00f381107e72c0f2aec60a,1cd6428fed300dc7694a032dbef19b5d
H,321,125,98.4,+,0,0,125M,74b72f474629306379b950fa758239f8,34fa3bd902e1540b9b56e171fc479200
S,603,69,*,*,*,*,*,74b9f17a10890e9c72a91e52587860f4,*
S,604,125,*,*,*,*,*,74bdab1a7d515ac8b21a248e5d45c5ff,*
S,605,125,*,*,*,*,*,74d9bda96c57825229f98aeac0a2f2c8,*
